Source_ID,Source_Name,Target_ID,Target_Name,Type,Mutual
CHAR_1002,Doveh of Delta,CHAR_241,Aaron,acquaintance,yes
CHAR_1003,Shuli of Delta,CHAR_684,Senab,faction-tie,yes
CHAR_1003,Shuli of Delta,CHAR_996,Tobel the Tanner,faction-tie,yes
CHAR_1003,Shuli of Delta,CHAR_1011,Olem,faction-tie,yes
CHAR_1003,Shuli of Delta,CHAR_241,Aaron,follows,no
CHAR_1003,Shuli of Delta,CHAR_242,Moses,follows,no
CHAR_1003,Shuli of Delta,CHAR_248,Pharaoh of the Exodus,follows,no
CHAR_1003,Shuli of Delta,CHAR_260,Joshua,follows,no
CHAR_1003,Shuli of Delta,CHAR_258,Phinehas,follows,no
CHAR_1003,Shuli of Delta,CHAR_236,Shiphrah,follows,no
CHAR_1003,Shuli of Delta,CHAR_261,Bezalel,acquaintance,yes
CHAR_1003,Shuli of Delta,CHAR_999,Belan of Pithom,acquaintance,yes
CHAR_1003,Shuli of Delta,CHAR_257,Ithamar,acquaintance,yes
CHAR_1004,Beruda of Goshen,CHAR_992,Tamah of Rameses,faction-tie,yes
CHAR_1004,Beruda of Goshen,CHAR_1018,Achman of Rameses,faction-tie,yes
CHAR_1004,Beruda of Goshen,CHAR_1023,Yaffa of Delta,faction-tie,yes
CHAR_1004,Beruda of Goshen,CHAR_1009,Maon the Potter,faction-tie,yes
CHAR_1004,Beruda of Goshen,CHAR_690,Shelomi,faction-tie,yes
CHAR_1004,Beruda of Goshen,CHAR_241,Aaron,follows,no
CHAR_1004,Beruda of Goshen,CHAR_242,Moses,follows,no
CHAR_1004,Beruda of Goshen,CHAR_248,Pharaoh of the Exodus,follows,no
CHAR_1004,Beruda of Goshen,CHAR_262,Oholiab,follows,no
CHAR_1004,Beruda of Goshen,CHAR_247,Eliezer (son of Moses),follows,no
CHAR_1004,Beruda of Goshen,CHAR_261,Bezalel,follows,no
CHAR_1004,Beruda of Goshen,CHAR_250,Jambres,acquaintance,yes
CHAR_1004,Beruda of Goshen,CHAR_240,Miriam,acquaintance,yes
CHAR_1005,Kelan of Pithom,CHAR_1004,Beruda of Goshen,faction-tie,yes
CHAR_1005,Kelan of Pithom,CHAR_236,Shiphrah,faction-tie,yes
CHAR_1005,Kelan of Pithom,CHAR_1018,Achman of Rameses,faction-tie,yes
CHAR_1005,Kelan of Pithom,CHAR_1023,Yaffa of Delta,faction-tie,yes
CHAR_1005,Kelan of Pithom,CHAR_240,Miriam,follows,no
CHAR_1005,Kelan of Pithom,CHAR_241,Aaron,follows,no
CHAR_1005,Kelan of Pithom,CHAR_242,Moses,follows,no
CHAR_1005,Kelan of Pithom,CHAR_248,Pharaoh of the Exodus,follows,no
CHAR_1005,Kelan of Pithom,CHAR_260,Joshua,follows,no
CHAR_1005,Kelan of Pithom,CHAR_250,Jambres,follows,no
CHAR_1005,Kelan of Pithom,CHAR_247,Eliezer (son of Moses),follows,no
CHAR_1005,Kelan of Pithom,CHAR_244,Jethro,acquaintance,yes
CHAR_1006,Devir of Pithom,CHAR_1000,Talya of Rameses,faction-tie,yes
CHAR_1006,Devir of Pithom,CHAR_1020,Lirat the Dyer,faction-tie,yes
CHAR_1006,Devir of Pithom,CHAR_690,Shelomi,faction-tie,yes
CHAR_1006,Devir of Pithom,CHAR_991,Resed the Scribe,faction-tie,yes
CHAR_1006,Devir of Pithom,CHAR_1013,Doreg of Goshen,faction-tie,yes
CHAR_1006,Devir of Pithom,CHAR_240,Miriam,follows,no
CHAR_1006,Devir of Pithom,CHAR_241,Aaron,follows,no
CHAR_1006,Devir of Pithom,CHAR_260,Joshua,follows,no
CHAR_1006,Devir of Pithom,CHAR_259,Hur,follows,no
CHAR_1006,Devir of Pithom,CHAR_253,Nahshon,follows,no
CHAR_1006,Devir of Pithom,CHAR_236,Shiphrah,follows,no
CHAR_1006,Devir of Pithom,CHAR_244,Jethro,follows,no
CHAR_1006,Devir of Pithom,CHAR_262,Oholiab,acquaintance,yes
CHAR_1007,Marna the Spinner,CHAR_1021,Kelet of Delta,faction-tie,yes
CHAR_1007,Marna the Spinner,CHAR_1004,Beruda of Goshen,faction-tie,yes
CHAR_1007,Marna the Spinner,CHAR_1025,Yannah the Herb-seller,faction-tie,yes
CHAR_1007,Marna the Spinner,CHAR_991,Resed the Scribe,faction-tie,yes
CHAR_1007,Marna the Spinner,CHAR_992,Tamah of Rameses,faction-tie,yes
CHAR_1007,Marna the Spinner,CHAR_241,Aaron,follows,no
CHAR_1007,Marna the Spinner,CHAR_242,Moses,follows,no
CHAR_1007,Marna the Spinner,CHAR_248,Pharaoh of the Exodus,follows,no
CHAR_1007,Marna the Spinner,CHAR_262,Oholiab,follows,no
CHAR_1007,Marna the Spinner,CHAR_257,Ithamar,follows,no
CHAR_1007,Marna the Spinner,CHAR_244,Jethro,follows,no
CHAR_1007,Marna the Spinner,CHAR_243,Pharaoh's Daughter,follows,no
CHAR_1007,Marna the Spinner,CHAR_686,Merit,acquaintance,yes
CHAR_1007,Marna the Spinner,CHAR_993,Maaz of Rameses,acquaintance,yes
CHAR_1008,Avila of Rameses,CHAR_685,Ipuwer the Scribe,faction-tie,yes
CHAR_1008,Avila of Rameses,CHAR_241,Aaron,follows,no
CHAR_1008,Avila of Rameses,CHAR_242,Moses,follows,no
CHAR_1008,Avila of Rameses,CHAR_248,Pharaoh of the Exodus,follows,no
CHAR_1008,Avila of Rameses,CHAR_260,Joshua,follows,no
CHAR_1008,Avila of Rameses,CHAR_243,Pharaoh's Daughter,follows,no
CHAR_1008,Avila of Rameses,CHAR_239,Jochebed,follows,no
CHAR_1008,Avila of Rameses,CHAR_253,Nahshon,follows,no
CHAR_1008,Avila of Rameses,CHAR_250,Jambres,follows,no
CHAR_1008,Avila of Rameses,CHAR_998,Atara the Keeper,acquaintance,yes
CHAR_1008,Avila of Rameses,CHAR_1017,Ravni the Fisherman,acquaintance,yes
CHAR_1008,Avila of Rameses,CHAR_999,Belan of Pithom,acquaintance,yes
CHAR_1009,Maon the Potter,CHAR_679,Eziah,faction-tie,yes
CHAR_1009,Maon the Potter,CHAR_1000,Talya of Rameses,faction-tie,yes
CHAR_1009,Maon the Potter,CHAR_1018,Achman of Rameses,faction-tie,yes
CHAR_1009,Maon the Potter,CHAR_240,Miriam,follows,no
CHAR_1009,Maon the Potter,CHAR_241,Aaron,follows,no
CHAR_1009,Maon the Potter,CHAR_242,Moses,follows,no
CHAR_1009,Maon the Potter,CHAR_248,Pharaoh of the Exodus,follows,no
CHAR_1009,Maon the Potter,CHAR_260,Joshua,follows,no
CHAR_1009,Maon the Potter,CHAR_245,Zipporah,follows,no
CHAR_1009,Maon the Potter,CHAR_235,Pharaoh (the Oppressor),follows,no
CHAR_1009,Maon the Potter,CHAR_249,Jannes,acquaintance,yes
CHAR_1010,Achlan,CHAR_1019,Galel of Rameses,faction-tie,yes
CHAR_1010,Achlan,CHAR_1008,Avila of Rameses,faction-tie,yes
CHAR_1010,Achlan,CHAR_995,Avira the Midwife,faction-tie,yes
CHAR_1010,Achlan,CHAR_993,Maaz of Rameses,faction-tie,yes
CHAR_1010,Achlan,CHAR_240,Miriam,follows,no
CHAR_1010,Achlan,CHAR_241,Aaron,follows,no
CHAR_1010,Achlan,CHAR_242,Moses,follows,no
CHAR_1010,Achlan,CHAR_248,Pharaoh of the Exodus,follows,no
CHAR_1010,Achlan,CHAR_260,Joshua,follows,no
CHAR_1010,Achlan,CHAR_243,Pharaoh's Daughter,follows,no
CHAR_1010,Achlan,CHAR_239,Jochebed,follows,no
CHAR_1010,Achlan,CHAR_258,Phinehas,follows,no
CHAR_1010,Achlan,CHAR_253,Nahshon,follows,no
CHAR_1010,Achlan,CHAR_1024,Tzofia of Delta,acquaintance,yes
CHAR_1010,Achlan,CHAR_257,Ithamar,acquaintance,yes
CHAR_1010,Achlan,CHAR_247,Eliezer (son of Moses),acquaintance,yes
CHAR_1011,Olem,CHAR_687,Nebet,faction-tie,yes
CHAR_1011,Olem,CHAR_1015,Noya of Delta,faction-tie,yes
CHAR_1011,Olem,CHAR_235,Pharaoh (the Oppressor),faction-tie,yes
CHAR_1011,Olem,CHAR_686,Merit,faction-tie,yes
CHAR_1011,Olem,CHAR_240,Miriam,follows,no
CHAR_1011,Olem,CHAR_241,Aaron,follows,no
CHAR_1011,Olem,CHAR_242,Moses,follows,no
CHAR_1011,Olem,CHAR_260,Joshua,follows,no
CHAR_1011,Olem,CHAR_247,Eliezer (son of Moses),follows,no
CHAR_1011,Olem,CHAR_257,Ithamar,follows,no
CHAR_1011,Olem,CHAR_235,Pharaoh (the Oppressor),follows,no
CHAR_1011,Olem,CHAR_258,Phinehas,follows,no
CHAR_1011,Olem,CHAR_1007,Marna the Spinner,acquaintance,yes
CHAR_1011,Olem,CHAR_251,Amminadab,acquaintance,yes
CHAR_1012,Shira of Pithom,CHAR_689,Maaz,faction-tie,yes
CHAR_1012,Shira of Pithom,CHAR_1014,Nila of Delta,faction-tie,yes
CHAR_1012,Shira of Pithom,CHAR_690,Shelomi,faction-tie,yes
CHAR_1012,Shira of Pithom,CHAR_1018,Achman of Rameses,faction-tie,yes
CHAR_1012,Shira of Pithom,CHAR_1009,Maon the Potter,faction-tie,yes
CHAR_1012,Shira of Pithom,CHAR_1007,Marna the Spinner,faction-tie,yes
CHAR_1012,Shira of Pithom,CHAR_240,Miriam,follows,no
CHAR_1012,Shira of Pithom,CHAR_241,Aaron,follows,no
CHAR_1012,Shira of Pithom,CHAR_242,Moses,follows,no
CHAR_1012,Shira of Pithom,CHAR_248,Pharaoh of the Exodus,follows,no
CHAR_1012,Shira of Pithom,CHAR_260,Joshua,follows,no
CHAR_1012,Shira of Pithom,CHAR_254,Nadab,follows,no
CHAR_1012,Shira of Pithom,CHAR_238,Amram,follows,no
CHAR_1012,Shira of Pithom,CHAR_250,Jambres,follows,no
CHAR_1012,Shira of Pithom,CHAR_235,Pharaoh (the Oppressor),follows,no
CHAR_1012,Shira of Pithom,CHAR_241,Aaron,acquaintance,yes
CHAR_1012,Shira of Pithom,CHAR_1015,Noya of Delta,acquaintance,yes
CHAR_1012,Shira of Pithom,CHAR_997,Atara of Pithom,acquaintance,yes
CHAR_1013,Doreg of Goshen,CHAR_1022,Resed of Pithom,faction-tie,yes
CHAR_1013,Doreg of Goshen,CHAR_999,Belan of Pithom,faction-tie,yes
CHAR_1013,Doreg of Goshen,CHAR_237,Puah,faction-tie,yes
CHAR_1013,Doreg of Goshen,CHAR_1001,Devra the Keeper,faction-tie,yes
CHAR_1013,Doreg of Goshen,CHAR_691,Beria,faction-tie,yes
CHAR_1013,Doreg of Goshen,CHAR_240,Miriam,follows,no
CHAR_1013,Doreg of Goshen,CHAR_241,Aaron,follows,no
CHAR_1013,Doreg of Goshen,CHAR_242,Moses,follows,no
CHAR_1013,Doreg of Goshen,CHAR_248,Pharaoh of the Exodus,follows,no
CHAR_1013,Doreg of Goshen,CHAR_260,Joshua,follows,no
CHAR_1013,Doreg of Goshen,CHAR_236,Shiphrah,follows,no
CHAR_1013,Doreg of Goshen,CHAR_262,Oholiab,follows,no
CHAR_1013,Doreg of Goshen,CHAR_261,Bezalel,follows,no
CHAR_1013,Doreg of Goshen,CHAR_241,Aaron,acquaintance,yes
CHAR_1013,Doreg of Goshen,CHAR_250,Jambres,acquaintance,yes
CHAR_1013,Doreg of Goshen,CHAR_1010,Achlan,acquaintance,yes
CHAR_1014,Nila of Delta,CHAR_1006,Devir of Pithom,faction-tie,yes
CHAR_1014,Nila of Delta,CHAR_236,Shiphrah,faction-tie,yes
CHAR_1014,Nila of Delta,CHAR_1001,Devra the Keeper,faction-tie,yes
CHAR_1014,Nila of Delta,CHAR_681,Adoni,faction-tie,yes
CHAR_1014,Nila of Delta,CHAR_237,Puah,faction-tie,yes
CHAR_1014,Nila of Delta,CHAR_240,Miriam,follows,no
CHAR_1014,Nila of Delta,CHAR_241,Aaron,follows,no
CHAR_1014,Nila of Delta,CHAR_242,Moses,follows,no
CHAR_1014,Nila of Delta,CHAR_248,Pharaoh of the Exodus,follows,no
CHAR_1014,Nila of Delta,CHAR_260,Joshua,follows,no
CHAR_1014,Nila of Delta,CHAR_246,Gershom,follows,no
CHAR_1014,Nila of Delta,CHAR_257,Ithamar,follows,no
CHAR_1014,Nila of Delta,CHAR_258,Phinehas,follows,no
CHAR_1014,Nila of Delta,CHAR_1003,Shuli of Delta,acquaintance,yes
CHAR_1015,Noya of Delta,CHAR_235,Pharaoh (the Oppressor),faction-tie,yes
CHAR_1015,Noya of Delta,CHAR_995,Avira the Midwife,faction-tie,yes
CHAR_1015,Noya of Delta,CHAR_1008,Avila of Rameses,faction-tie,yes
CHAR_1015,Noya of Delta,CHAR_240,Miriam,follows,no
CHAR_1015,Noya of Delta,CHAR_241,Aaron,follows,no
CHAR_1015,Noya of Delta,CHAR_248,Pharaoh of the Exodus,follows,no
CHAR_1015,Noya of Delta,CHAR_260,Joshua,follows,no
CHAR_1015,Noya of Delta,CHAR_252,Elisheba,follows,no
CHAR_1015,Noya of Delta,CHAR_254,Nadab,follows,no
CHAR_1015,Noya of Delta,CHAR_239,Jochebed,follows,no
CHAR_1015,Noya of Delta,CHAR_1024,Tzofia of Delta,acquaintance,yes
CHAR_1015,Noya of Delta,CHAR_254,Nadab,acquaintance,yes
CHAR_1016,Kemen of Rameses,CHAR_996,Tobel the Tanner,faction-tie,yes
CHAR_1016,Kemen of Rameses,CHAR_686,Merit,faction-tie,yes
CHAR_1016,Kemen of Rameses,CHAR_685,Ipuwer the Scribe,faction-tie,yes
CHAR_1016,Kemen of Rameses,CHAR_240,Miriam,follows,no
CHAR_1016,Kemen of Rameses,CHAR_241,Aaron,follows,no
CHAR_1016,Kemen of Rameses,CHAR_242,Moses,follows,no
CHAR_1016,Kemen of Rameses,CHAR_248,Pharaoh of the Exodus,follows,no
CHAR_1016,Kemen of Rameses,CHAR_260,Joshua,follows,no
CHAR_1016,Kemen of Rameses,CHAR_262,Oholiab,follows,no
CHAR_1016,Kemen of Rameses,CHAR_257,Ithamar,follows,no
CHAR_1016,Kemen of Rameses,CHAR_250,Jambres,follows,no
CHAR_1016,Kemen of Rameses,CHAR_235,Pharaoh (the Oppressor),follows,no
CHAR_1016,Kemen of Rameses,CHAR_991,Resed the Scribe,acquaintance,yes
CHAR_1016,Kemen of Rameses,CHAR_689,Maaz,acquaintance,yes
CHAR_1017,Ravni the Fisherman,CHAR_1021,Kelet of Delta,faction-tie,yes
CHAR_1017,Ravni the Fisherman,CHAR_1012,Shira of Pithom,faction-tie,yes
CHAR_1017,Ravni the Fisherman,CHAR_240,Miriam,follows,no
CHAR_1017,Ravni the Fisherman,CHAR_241,Aaron,follows,no
CHAR_1017,Ravni the Fisherman,CHAR_242,Moses,follows,no
CHAR_1017,Ravni the Fisherman,CHAR_248,Pharaoh of the Exodus,follows,no
CHAR_1017,Ravni the Fisherman,CHAR_236,Shiphrah,follows,no
CHAR_1017,Ravni the Fisherman,CHAR_249,Jannes,follows,no
CHAR_1017,Ravni the Fisherman,CHAR_256,Eleazar,acquaintance,yes
CHAR_1017,Ravni the Fisherman,CHAR_254,Nadab,acquaintance,yes
CHAR_1018,Achman of Rameses,CHAR_999,Belan of Pithom,faction-tie,yes
CHAR_1018,Achman of Rameses,CHAR_1013,Doreg of Goshen,faction-tie,yes
CHAR_1018,Achman of Rameses,CHAR_240,Miriam,follows,no
CHAR_1018,Achman of Rameses,CHAR_242,Moses,follows,no
CHAR_1018,Achman of Rameses,CHAR_248,Pharaoh of the Exodus,follows,no
CHAR_1018,Achman of Rameses,CHAR_260,Joshua,follows,no
CHAR_1018,Achman of Rameses,CHAR_247,Eliezer (son of Moses),follows,no
CHAR_1018,Achman of Rameses,CHAR_256,Eleazar,follows,no
CHAR_1018,Achman of Rameses,CHAR_238,Amram,follows,no
CHAR_1018,Achman of Rameses,CHAR_252,Elisheba,follows,no
CHAR_1018,Achman of Rameses,CHAR_246,Gershom,acquaintance,yes
CHAR_1019,Galel of Rameses,CHAR_686,Merit,faction-tie,yes
CHAR_1019,Galel of Rameses,CHAR_1011,Olem,faction-tie,yes
CHAR_1019,Galel of Rameses,CHAR_249,Jannes,faction-tie,yes
CHAR_1019,Galel of Rameses,CHAR_248,Pharaoh of the Exodus,faction-tie,yes
CHAR_1019,Galel of Rameses,CHAR_240,Miriam,follows,no
CHAR_1019,Galel of Rameses,CHAR_241,Aaron,follows,no
CHAR_1019,Galel of Rameses,CHAR_242,Moses,follows,no
CHAR_1019,Galel of Rameses,CHAR_248,Pharaoh of the Exodus,follows,no
CHAR_1019,Galel of Rameses,CHAR_260,Joshua,follows,no
CHAR_1019,Galel of Rameses,CHAR_255,Abihu,follows,no
CHAR_1019,Galel of Rameses,CHAR_244,Jethro,follows,no
CHAR_1019,Galel of Rameses,CHAR_259,Hur,follows,no
CHAR_1019,Galel of Rameses,CHAR_998,Atara the Keeper,acquaintance,yes
CHAR_1020,Lirat the Dyer,CHAR_682,Yara,faction-tie,yes
CHAR_1020,Lirat the Dyer,CHAR_991,Resed the Scribe,faction-tie,yes
CHAR_1020,Lirat the Dyer,CHAR_1012,Shira of Pithom,faction-tie,yes
CHAR_1020,Lirat the Dyer,CHAR_1004,Beruda of Goshen,faction-tie,yes
CHAR_1020,Lirat the Dyer,CHAR_240,Miriam,follows,no
CHAR_1020,Lirat the Dyer,CHAR_241,Aaron,follows,no
CHAR_1020,Lirat the Dyer,CHAR_242,Moses,follows,no
CHAR_1020,Lirat the Dyer,CHAR_248,Pharaoh of the Exodus,follows,no
CHAR_1020,Lirat the Dyer,CHAR_260,Joshua,follows,no
CHAR_1020,Lirat the Dyer,CHAR_250,Jambres,follows,no
CHAR_1020,Lirat the Dyer,CHAR_239,Jochebed,follows,no
CHAR_1020,Lirat the Dyer,CHAR_261,Bezalel,follows,no
CHAR_1020,Lirat the Dyer,CHAR_243,Pharaoh's Daughter,follows,no
CHAR_1020,Lirat the Dyer,CHAR_688,Paneb,acquaintance,yes
CHAR_1021,Kelet of Delta,CHAR_1000,Talya of Rameses,faction-tie,yes
CHAR_1021,Kelet of Delta,CHAR_1014,Nila of Delta,faction-tie,yes
CHAR_1021,Kelet of Delta,CHAR_1005,Kelan of Pithom,faction-tie,yes
CHAR_1021,Kelet of Delta,CHAR_1002,Doveh of Delta,faction-tie,yes
CHAR_1021,Kelet of Delta,CHAR_240,Miriam,follows,no
CHAR_1021,Kelet of Delta,CHAR_241,Aaron,follows,no
CHAR_1021,Kelet of Delta,CHAR_242,Moses,follows,no
CHAR_1021,Kelet of Delta,CHAR_248,Pharaoh of the Exodus,follows,no
CHAR_1021,Kelet of Delta,CHAR_252,Elisheba,follows,no
CHAR_1021,Kelet of Delta,CHAR_254,Nadab,follows,no
CHAR_1021,Kelet of Delta,CHAR_250,Jambres,follows,no
CHAR_1021,Kelet of Delta,CHAR_236,Shiphrah,follows,no
CHAR_1022,Resed of Pithom,CHAR_992,Tamah of Rameses,faction-tie,yes
CHAR_1022,Resed of Pithom,CHAR_1012,Shira of Pithom,faction-tie,yes
CHAR_1022,Resed of Pithom,CHAR_681,Adoni,faction-tie,yes
CHAR_1022,Resed of Pithom,CHAR_1014,Nila of Delta,faction-tie,yes
CHAR_1022,Resed of Pithom,CHAR_240,Miriam,follows,no
CHAR_1022,Resed of Pithom,CHAR_241,Aaron,follows,no
CHAR_1022,Resed of Pithom,CHAR_242,Moses,follows,no
CHAR_1022,Resed of Pithom,CHAR_248,Pharaoh of the Exodus,follows,no
CHAR_1022,Resed of Pithom,CHAR_260,Joshua,follows,no
CHAR_1022,Resed of Pithom,CHAR_256,Eleazar,follows,no
CHAR_1022,Resed of Pithom,CHAR_236,Shiphrah,follows,no
CHAR_1022,Resed of Pithom,CHAR_239,Jochebed,follows,no
CHAR_1022,Resed of Pithom,CHAR_244,Jethro,follows,no
CHAR_1022,Resed of Pithom,CHAR_246,Gershom,acquaintance,yes
CHAR_1023,Yaffa of Delta,CHAR_1001,Devra the Keeper,faction-tie,yes
CHAR_1023,Yaffa of Delta,CHAR_991,Resed the Scribe,faction-tie,yes
CHAR_1023,Yaffa of Delta,CHAR_240,Miriam,follows,no
CHAR_1023,Yaffa of Delta,CHAR_241,Aaron,follows,no
CHAR_1023,Yaffa of Delta,CHAR_242,Moses,follows,no
CHAR_1023,Yaffa of Delta,CHAR_248,Pharaoh of the Exodus,follows,no
CHAR_1023,Yaffa of Delta,CHAR_260,Joshua,follows,no
CHAR_1023,Yaffa of Delta,CHAR_246,Gershom,follows,no
CHAR_1023,Yaffa of Delta,CHAR_255,Abihu,follows,no
CHAR_1023,Yaffa of Delta,CHAR_257,Ithamar,acquaintance,yes
CHAR_1023,Yaffa of Delta,CHAR_262,Oholiab,acquaintance,yes
CHAR_1023,Yaffa of Delta,CHAR_253,Nahshon,acquaintance,yes
CHAR_1024,Tzofia of Delta,CHAR_690,Shelomi,faction-tie,yes
CHAR_1024,Tzofia of Delta,CHAR_1014,Nila of Delta,faction-tie,yes
CHAR_1024,Tzofia of Delta,CHAR_1020,Lirat the Dyer,faction-tie,yes
CHAR_1024,Tzofia of Delta,CHAR_1017,Ravni the Fisherman,faction-tie,yes
CHAR_1024,Tzofia of Delta,CHAR_240,Miriam,follows,no
CHAR_1024,Tzofia of Delta,CHAR_241,Aaron,follows,no
CHAR_1024,Tzofia of Delta,CHAR_242,Moses,follows,no
CHAR_1024,Tzofia of Delta,CHAR_248,Pharaoh of the Exodus,follows,no
CHAR_1024,Tzofia of Delta,CHAR_260,Joshua,follows,no
CHAR_1024,Tzofia of Delta,CHAR_243,Pharaoh's Daughter,follows,no
CHAR_1024,Tzofia of Delta,CHAR_246,Gershom,follows,no
CHAR_1024,Tzofia of Delta,CHAR_247,Eliezer (son of Moses),follows,no
CHAR_1024,Tzofia of Delta,CHAR_684,Senab,acquaintance,yes
CHAR_1025,Yannah the Herb-seller,CHAR_1006,Devir of Pithom,faction-tie,yes
CHAR_1025,Yannah the Herb-seller,CHAR_689,Maaz,faction-tie,yes
CHAR_1025,Yannah the Herb-seller,CHAR_1017,Ravni the Fisherman,faction-tie,yes
CHAR_1025,Yannah the Herb-seller,CHAR_241,Aaron,follows,no
CHAR_1025,Yannah the Herb-seller,CHAR_242,Moses,follows,no
CHAR_1025,Yannah the Herb-seller,CHAR_248,Pharaoh of the Exodus,follows,no
CHAR_1025,Yannah the Herb-seller,CHAR_260,Joshua,follows,no
CHAR_1025,Yannah the Herb-seller,CHAR_262,Oholiab,follows,no
CHAR_1025,Yannah the Herb-seller,CHAR_243,Pharaoh's Daughter,follows,no
CHAR_1025,Yannah the Herb-seller,CHAR_237,Puah,follows,no
CHAR_1025,Yannah the Herb-seller,CHAR_239,Jochebed,acquaintance,yes
CHAR_1026,Beruda of Wastes,CHAR_276,Korah,faction-tie,yes
CHAR_1026,Beruda of Wastes,CHAR_1039,Syra the Water-drawer,faction-tie,yes
CHAR_1026,Beruda of Wastes,CHAR_1029,Tzofia the Milkmaid,faction-tie,yes
CHAR_1026,Beruda of Wastes,CHAR_1043,Elnai of Kadesh,faction-tie,yes
CHAR_1026,Beruda of Wastes,CHAR_275,Caleb,follows,no
CHAR_1026,Beruda of Wastes,CHAR_282,Balaam,follows,no
CHAR_1026,Beruda of Wastes,CHAR_281,Medad,follows,no
CHAR_1026,Beruda of Wastes,CHAR_277,Dathan,follows,no
CHAR_1026,Beruda of Wastes,CHAR_287,Sihon,follows,no
CHAR_1026,Beruda of Wastes,CHAR_280,Eldad,follows,no
CHAR_1026,Beruda of Wastes,CHAR_293,Milcah (daughter of Zelophehad),acquaintance,yes
CHAR_1027,Bekah the Homemaker,CHAR_281,Medad,faction-tie,yes
CHAR_1027,Bekah the Homemaker,CHAR_1045,Drusa the Vinedresser,faction-tie,yes
CHAR_1027,Bekah the Homemaker,CHAR_1036,Lirit of Kadesh,faction-tie,yes
CHAR_1027,Bekah the Homemaker,CHAR_275,Caleb,follows,no
CHAR_1027,Bekah the Homemaker,CHAR_282,Balaam,follows,no
CHAR_1027,Bekah the Homemaker,CHAR_276,Korah,follows,no
CHAR_1027,Bekah the Homemaker,CHAR_288,Og,follows,no
CHAR_1027,Bekah the Homemaker,CHAR_281,Medad,follows,no
CHAR_1027,Bekah the Homemaker,CHAR_290,Mahlah,follows,no
CHAR_1027,Bekah the Homemaker,CHAR_1050,Lirit the Grinder,acquaintance,yes
CHAR_1027,Bekah the Homemaker,CHAR_1034,Yoram the Olive-presser,acquaintance,yes
CHAR_1027,Bekah the Homemaker,CHAR_264,Elizur,acquaintance,yes
CHAR_1028,Ashtara of Paran,CHAR_280,Eldad,faction-tie,yes
CHAR_1028,Ashtara of Paran,CHAR_703,Hevel,faction-tie,yes
CHAR_1028,Ashtara of Paran,CHAR_1046,Pildan the Fowler,faction-tie,yes
CHAR_1028,Ashtara of Paran,CHAR_1047,Eshek of Camp,faction-tie,yes
CHAR_1028,Ashtara of Paran,CHAR_1033,Salem of Kadesh,faction-tie,yes
CHAR_1028,Ashtara of Paran,CHAR_1036,Lirit of Kadesh,faction-tie,yes
CHAR_1028,Ashtara of Paran,CHAR_275,Caleb,follows,no
CHAR_1028,Ashtara of Paran,CHAR_282,Balaam,follows,no
CHAR_1028,Ashtara of Paran,CHAR_284,Zimri,follows,no
CHAR_1028,Ashtara of Paran,CHAR_281,Medad,follows,no
CHAR_1028,Ashtara of Paran,CHAR_273,Eliasaph,acquaintance,yes
CHAR_1029,Tzofia the Milkmaid,CHAR_1051,Liba of Kadesh,faction-tie,yes
CHAR_1029,Tzofia the Milkmaid,CHAR_1030,Maon of Camp,faction-tie,yes
CHAR_1029,Tzofia the Milkmaid,CHAR_275,Caleb,follows,no
CHAR_1029,Tzofia the Milkmaid,CHAR_282,Balaam,follows,no
CHAR_1029,Tzofia the Milkmaid,CHAR_288,Og,follows,no
CHAR_1029,Tzofia the Milkmaid,CHAR_281,Medad,follows,no
CHAR_1029,Tzofia the Milkmaid,CHAR_289,Zelophehad,follows,no
CHAR_1029,Tzofia the Milkmaid,CHAR_293,Milcah (daughter of Zelophehad),follows,no
CHAR_1029,Tzofia the Milkmaid,CHAR_1032,Tovan the Potter,acquaintance,yes
CHAR_1029,Tzofia the Milkmaid,CHAR_1049,Hadara the Baker,acquaintance,yes
CHAR_1030,Maon of Camp,CHAR_1034,Yoram the Olive-presser,faction-tie,yes
CHAR_1030,Maon of Camp,CHAR_1050,Lirit the Grinder,faction-tie,yes
CHAR_1030,Maon of Camp,CHAR_1039,Syra the Water-drawer,faction-tie,yes
CHAR_1030,Maon of Camp,CHAR_276,Korah,faction-tie,yes
CHAR_1030,Maon of Camp,CHAR_275,Caleb,follows,no
CHAR_1030,Maon of Camp,CHAR_290,Mahlah,follows,no
CHAR_1030,Maon of Camp,CHAR_285,Cozbi,follows,no
CHAR_1030,Maon of Camp,CHAR_291,Noah (daughter of Zelophehad),follows,no
CHAR_1030,Maon of Camp,CHAR_274,Ahira,acquaintance,yes
CHAR_1031,Penir of Camp,CHAR_1040,Bina the Spinner,faction-tie,yes
CHAR_1031,Penir of Camp,CHAR_1041,Mavor of Camp,faction-tie,yes
CHAR_1031,Penir of Camp,CHAR_1037,Hesran the Scribe,faction-tie,yes
CHAR_1031,Penir of Camp,CHAR_1028,Ashtara of Paran,faction-tie,yes
CHAR_1031,Penir of Camp,CHAR_275,Caleb,follows,no
CHAR_1031,Penir of Camp,CHAR_282,Balaam,follows,no
CHAR_1031,Penir of Camp,CHAR_292,Hoglah,follows,no
CHAR_1031,Penir of Camp,CHAR_289,Zelophehad,follows,no
CHAR_1031,Penir of Camp,CHAR_289,Zelophehad,acquaintance,yes
CHAR_1031,Penir of Camp,CHAR_1035,Gilon the Potter,acquaintance,yes
